3108.362	58.7905	101.2716	219.2063	1	33.1239	10.6744	56.1017	0
3108.487	58.76141	100.8456	219.5969	1	32.6206	8.933	58.3464	0
3108.612	58.9435	100.8879	219.7109	1	32.4915	5.8445	61.564	0
3108.737	59.23052	101.3016	219.4979	1	32.7815	4.1065	63.012	0
3108.862	59.5225	101.9842	218.9891	1	33.6405	4.7521	61.5074	0
3108.987	59.74806	102.8144	218.2969	4	35.2321	5.8708	58.7971	0
3109.112	60.00274	103.5788	217.6257	2	37.0858	5.916	56.8982	0
3109.237	60.4302	104.1489	217.0822	2	28.9319	0.6144	67.251	0
3109.362	61.02973	104.4657	216.6863	2	27.8219	0	68.2153	0
3109.487	61.6951	104.5008	216.4388	2	27.4659	0	68.1349	0
3109.612	62.23739	104.2573	216.3275	1	27.8225	0	67.5851	0
3109.737	62.35099	103.7553	216.3581	1	28.2088	0	67.2349	0
3109.862	62.04224	103.0877	216.4978	1	27.7263	0	67.8695	0
3109.987	61.53606	102.3067	216.6911	1	25.5769	0.1205	69.9672	0
3110.112	60.99394	101.4366	216.8909	1	23.0413	0.4251	72.1889	0
3110.237	60.53979	100.5144	217.0546	1	20.9207	0.0477	74.7128	0
3110.362	60.23484	99.60279	217.1514	2	19.2502	0	76.4357	0
3110.487	60.08149	98.85807	217.1728	2	17.8873	0	77.7833	0
3110.612	59.99594	98.32273	217.1606	2	17.113	0	78.5432	0
3110.737	59.93462	97.99259	217.1212	2	16.9775	0	78.7083	0
3110.862	59.85894	97.83781	217.0562	2	16.8632	0.0105	78.8671	0
3110.987	59.7416	97.8148	216.9695	2	16.2095	1.0165	78.4859	0
3111.112	59.58019	97.89732	216.8884	2	15.341	1.5287	78.8332	0
3111.237	59.47487	98.06376	216.905	2	14.763	1.3087	79.6665	0
3111.362	59.49074	98.28669	217.0816	2	14.6955	0.1329	80.9414	0
3111.487	59.63462	98.55184	217.4442	2	15.1982	0	80.4864	0
3111.612	59.87731	98.83875	217.984	3	16.2516	0	79.3419	0
3111.737	60.15639	99.11891	218.6543	1	17.3448	0	78.1694	0
3111.862	60.34865	99.31763	219.3438	1	17.2766	0	78.1123	0
3111.987	60.41781	99.40963	219.9317	1	15.7443	0	79.4768	0
3112.112	60.37521	99.40432	220.3686	1	13.6487	0.1709	81.2668	0
3112.237	60.2548	99.33418	220.6273	1	11.9043	0.0198	83.1207	0
3112.362	60.10962	99.24877	220.6994	1	11.0427	0	84.0151	0
3112.487	60.02277	99.21908	220.5795	1	11.1254	0	83.9718	0
3112.612	60.07976	99.29485	220.2982	1	12.0588	0	83.0688	0
3112.737	60.24571	99.43943	219.9409	1	13.5384	0	81.5793	0
3112.862	60.46584	99.61176	219.5747	1	15.1009	0	79.9903	0
